snapshot_date,product_id,warehouse,stock,reorder_level,safety_stock,lead_time_days,units_sold_this_month
2022-08-01,PRD00081,WH-KOL,799,174,69,17,139
2022-08-01,PRD00084,WH-KOL,641,136,54,18,254
2022-08-01,PRD00369,WH-CHN,406,149,59,11,291
2022-08-01,PRD00650,WH-DEL,250,130,52,12,170
2022-08-01,PRD00610,WH-MUM,574,142,56,26,6
2022-08-01,PRD00325,WH-KOL,228,84,33,27,227
2022-08-01,PRD00161,WH-CHN,742,150,60,21,175
2022-08-01,PRD00013,WH-MUM,153,67,26,4,114
2022-08-01,PRD00195,WH-BLR,681,60,24,19,256
2022-08-01,PRD00288,WH-DEL,89,140,56,15,112
2022-08-01,PRD00710,WH-MUM,482,99,39,13,182
2022-08-01,PRD00192,WH-BLR,389,106,42,21,155
2022-08-01,PRD00283,WH-HYD,617,138,55,16,175
2022-08-01,PRD00095,WH-DEL,227,88,35,13,178
2022-08-01,PRD00018,WH-KOL,19,173,69,29,227
2022-08-01,PRD00691,WH-CHN,716,166,66,17,22
2022-08-01,PRD00216,WH-MUM,386,59,23,26,173
2022-08-01,PRD00676,WH-KOL,172,174,69,9,270
2022-08-01,PRD00329,WH-DEL,218,116,46,8,148
2022-08-01,PRD00493,WH-BLR,157,198,79,27,88
2022-08-01,PRD00182,WH-MUM,356,99,39,27,128
2022-08-01,PRD00423,WH-BLR,522,95,38,12,297
2022-08-01,PRD00217,WH-DEL,488,90,36,5,37
2022-08-01,PRD00402,WH-BLR,454,66,26,26,298
2022-08-01,PRD00141,WH-BLR,738,148,59,17,102
2022-08-01,PRD00515,WH-DEL,423,178,71,28,33
2022-08-01,PRD00139,WH-CHN,580,169,67,9,20
2022-08-01,PRD00532,WH-KOL,484,93,37,27,185
2022-08-01,PRD00321,WH-MUM,485,161,64,25,135
2022-08-01,PRD00401,WH-KOL,117,129,51,28,166
2022-08-01,PRD00173,WH-KOL,561,121,48,22,201
2022-08-01,PRD00409,WH-DEL,125,141,56,17,60
2022-08-01,PRD00028,WH-BLR,57,135,54,21,256
2022-08-01,PRD00212,WH-BLR,220,52,20,6,239
2022-08-01,PRD00370,WH-DEL,477,165,66,14,168
2022-08-01,PRD00543,WH-MUM,177,50,20,9,147
2022-08-01,PRD00204,WH-HYD,261,96,38,23,48
2022-08-01,PRD00761,WH-CHN,63,117,46,16,19
2022-08-01,PRD00570,WH-DEL,399,72,28,15,171
2022-08-01,PRD00451,WH-MUM,681,152,60,21,286
2022-08-01,PRD00146,WH-KOL,630,161,64,11,194
2022-08-01,PRD00671,WH-KOL,613,138,55,6,12
2022-08-01,PRD00031,WH-BLR,703,159,63,19,202
2022-08-01,PRD00582,WH-KOL,70,167,66,3,131
2022-08-01,PRD00125,WH-MUM,405,156,62,10,251
2022-08-01,PRD00723,WH-BLR,546,119,47,15,173
2022-08-01,PRD00167,WH-MUM,780,161,64,26,60
2022-08-01,PRD00573,WH-DEL,250,108,43,14,21
2022-08-01,PRD00359,WH-CHN,516,103,41,17,21
2022-08-01,PRD00385,WH-BLR,15,65,26,18,81
2022-08-01,PRD00174,WH-DEL,506,102,40,20,147
2022-08-01,PRD00232,WH-DEL,498,199,79,5,252
2022-08-01,PRD00294,WH-HYD,441,134,53,25,28
2022-08-01,PRD00713,WH-KOL,437,166,66,9,262
2022-08-01,PRD00525,WH-KOL,490,136,54,3,196
2022-08-01,PRD00376,WH-KOL,698,98,39,20,95
2022-08-01,PRD00073,WH-DEL,107,70,28,20,279
2022-08-01,PRD00577,WH-CHN,618,192,76,15,57
2022-08-01,PRD00464,WH-HYD,702,79,31,25,156
2022-08-01,PRD00688,WH-MUM,600,72,28,11,241
2022-08-01,PRD00530,WH-DEL,218,197,78,24,267
2022-08-01,PRD00627,WH-DEL,379,74,29,29,68
2022-08-01,PRD00687,WH-MUM,236,157,62,10,157
2022-08-01,PRD00075,WH-KOL,756,119,47,4,163
2022-08-01,PRD00705,WH-KOL,22,77,30,27,16
2022-08-01,PRD00719,WH-KOL,521,156,62,20,141
2022-08-01,PRD00302,WH-KOL,70,65,26,15,53
2022-08-01,PRD00524,WH-DEL,132,57,22,29,180
2022-08-01,PRD00508,WH-HYD,711,170,68,6,254
2022-08-01,PRD00786,WH-BLR,286,133,53,27,120
2022-08-01,PRD00118,WH-BLR,153,64,25,28,95
2022-08-01,PRD00629,WH-CHN,278,168,67,27,52
2022-08-01,PRD00766,WH-KOL,754,132,52,24,62
2022-08-01,PRD00296,WH-BLR,765,132,52,4,156
2022-08-01,PRD00632,WH-BLR,132,163,65,16,105
2022-08-01,PRD00063,WH-CHN,532,154,61,7,146
2022-08-01,PRD00252,WH-KOL,76,71,28,15,120
2022-08-01,PRD00128,WH-DEL,52,92,36,29,263
2022-08-01,PRD00460,WH-BLR,314,103,41,28,220
2022-08-01,PRD00558,WH-KOL,568,109,43,17,237
2022-08-01,PRD00784,WH-CHN,361,166,66,21,299
2022-08-01,PRD00674,WH-MUM,662,92,36,3,275
2022-08-01,PRD00701,WH-KOL,238,187,74,27,50
2022-08-01,PRD00721,WH-BLR,384,113,45,18,223
2022-08-01,PRD00271,WH-CHN,198,156,62,21,148
2022-08-01,PRD00136,WH-DEL,574,82,32,5,30
2022-08-01,PRD00137,WH-MUM,101,91,36,18,180
2022-08-01,PRD00224,WH-DEL,333,196,78,29,144
2022-08-01,PRD00230,WH-BLR,524,152,60,10,223
2022-08-01,PRD00649,WH-BLR,425,101,40,13,129
2022-08-01,PRD00312,WH-MUM,150,109,43,29,237
2022-08-01,PRD00188,WH-MUM,679,164,65,25,150
2022-08-01,PRD00077,WH-BLR,763,52,20,5,231
2022-08-01,PRD00170,WH-BLR,343,125,50,6,119
2022-08-01,PRD00640,WH-HYD,475,138,55,19,149
2022-08-01,PRD00638,WH-KOL,155,112,44,9,235
2022-08-01,PRD00696,WH-HYD,734,177,70,27,206
2022-08-01,PRD00594,WH-MUM,222,55,22,28,179
2022-08-01,PRD00276,WH-DEL,587,50,20,13,137
2022-08-01,PRD00060,WH-DEL,2,184,73,29,247
2022-08-01,PRD00769,WH-HYD,241,88,35,17,66
2022-08-01,PRD00433,WH-BLR,392,153,61,29,45
2022-08-01,PRD00633,WH-DEL,190,77,30,17,20
2022-08-01,PRD00763,WH-BLR,411,167,66,10,135
2022-08-01,PRD00155,WH-MUM,709,76,30,17,229
2022-08-01,PRD00458,WH-BLR,671,74,29,11,194
2022-08-01,PRD00517,WH-BLR,353,96,38,3,243
2022-08-01,PRD00324,WH-CHN,695,122,48,8,281
2022-08-01,PRD00731,WH-KOL,440,170,68,26,279
2022-08-01,PRD00495,WH-KOL,703,150,60,23,108
2022-08-01,PRD00316,WH-DEL,47,174,69,4,214
2022-08-01,PRD00567,WH-DEL,515,184,73,10,105
2022-08-01,PRD00026,WH-MUM,675,138,55,9,284
2022-08-01,PRD00030,WH-KOL,508,105,42,22,257
2022-08-01,PRD00732,WH-KOL,670,157,62,22,48
2022-08-01,PRD00226,WH-BLR,224,154,61,10,227
2022-08-01,PRD00601,WH-MUM,157,137,54,16,171
2022-08-01,PRD00612,WH-KOL,65,139,55,16,210
2022-08-01,PRD00622,WH-KOL,509,154,61,20,265
2022-08-01,PRD00260,WH-BLR,105,77,30,6,41
2022-08-01,PRD00354,WH-KOL,490,121,48,16,123
2022-08-01,PRD00545,WH-KOL,225,53,21,3,167
2022-08-01,PRD00764,WH-CHN,77,137,54,8,140
2022-08-01,PRD00502,WH-CHN,238,80,32,19,117
2022-08-01,PRD00323,WH-KOL,26,82,32,9,137
2022-08-01,PRD00383,WH-KOL,400,184,73,29,233
2022-08-01,PRD00337,WH-DEL,204,76,30,12,166
2022-08-01,PRD00291,WH-DEL,678,144,57,7,269
2022-08-01,PRD00175,WH-CHN,271,114,45,29,226
2022-08-01,PRD00749,WH-CHN,699,167,66,14,239
2022-08-01,PRD00521,WH-HYD,203,198,79,4,298
2022-08-01,PRD00663,WH-DEL,449,93,37,25,189
2022-08-01,PRD00006,WH-BLR,342,143,57,10,50
2022-08-01,PRD00536,WH-KOL,73,186,74,22,201
2022-08-01,PRD00514,WH-MUM,661,138,55,20,293
2022-08-01,PRD00334,WH-KOL,92,61,24,27,114
2022-08-01,PRD00200,WH-CHN,180,156,62,20,204
2022-08-01,PRD00715,WH-BLR,486,94,37,29,96
2022-08-01,PRD00364,WH-CHN,226,177,70,26,283
2022-08-01,PRD00785,WH-KOL,390,72,28,7,170
2022-08-01,PRD00238,WH-HYD,217,58,23,14,208
2022-08-01,PRD00327,WH-BLR,54,144,57,17,22
2022-08-01,PRD00544,WH-CHN,679,72,28,13,189
2022-08-01,PRD00442,WH-DEL,164,65,26,28,205
2022-08-01,PRD00609,WH-BLR,565,59,23,20,212
2022-08-01,PRD00800,WH-CHN,3,172,68,14,20
2022-08-01,PRD00651,WH-HYD,457,148,59,29,18
2022-08-01,PRD00554,WH-MUM,15,138,55,28,66
2022-08-01,PRD00015,WH-BLR,43,124,49,27,48
2022-08-01,PRD00228,WH-DEL,243,171,68,19,241
2022-08-01,PRD00186,WH-CHN,731,110,44,19,190
2022-08-01,PRD00274,WH-KOL,431,151,60,23,64
2022-08-01,PRD00099,WH-BLR,152,167,66,18,109
2022-08-01,PRD00512,WH-MUM,87,159,63,27,193
2022-08-01,PRD00795,WH-HYD,81,156,62,14,224
2022-08-01,PRD00164,WH-MUM,700,110,44,7,183
2022-08-01,PRD00176,WH-MUM,795,121,48,24,140
2022-08-01,PRD00227,WH-BLR,580,54,21,6,18
2022-08-01,PRD00393,WH-CHN,150,188,75,14,56
2022-08-01,PRD00424,WH-CHN,736,166,66,26,145
2022-08-01,PRD00065,WH-KOL,701,163,65,4,49
2022-08-01,PRD00712,WH-BLR,26,170,68,21,241
2022-08-01,PRD00427,WH-CHN,659,118,47,8,236
2022-08-01,PRD00407,WH-DEL,111,192,76,17,133
2022-08-01,PRD00572,WH-BLR,298,140,56,11,218
2022-08-01,PRD00152,WH-MUM,518,96,38,20,68
2022-08-01,PRD00319,WH-CHN,744,62,24,11,125
2022-08-01,PRD00111,WH-BLR,464,196,78,3,269
2022-08-01,PRD00328,WH-MUM,118,182,72,4,120
2022-08-01,PRD00372,WH-BLR,324,73,29,22,43
2022-08-01,PRD00698,WH-BLR,564,75,30,10,135
2022-08-01,PRD00011,WH-MUM,281,123,49,17,62
2022-08-01,PRD00045,WH-KOL,78,79,31,6,34
2022-08-01,PRD00605,WH-HYD,207,128,51,22,66
2022-08-01,PRD00194,WH-MUM,96,146,58,17,53
2022-08-01,PRD00004,WH-MUM,197,184,73,24,209
2022-08-01,PRD00314,WH-CHN,82,118,47,19,66
2022-08-01,PRD00162,WH-DEL,286,168,67,14,185
2022-08-01,PRD00344,WH-CHN,565,107,42,4,288
2022-08-01,PRD00411,WH-HYD,106,57,22,23,142
2022-08-01,PRD00471,WH-BLR,147,50,20,28,259
2022-08-01,PRD00285,WH-BLR,529,54,21,12,148
2022-08-01,PRD00239,WH-BLR,351,71,28,24,209
2022-08-01,PRD00655,WH-KOL,743,80,32,7,28
2022-08-01,PRD00679,WH-BLR,732,122,48,22,221
2022-08-01,PRD00413,WH-KOL,737,83,33,6,215
2022-08-01,PRD00062,WH-DEL,71,82,32,6,19
2022-08-01,PRD00281,WH-CHN,587,115,46,27,241
2022-08-01,PRD00586,WH-MUM,624,108,43,17,172
2022-08-01,PRD00668,WH-HYD,481,104,41,18,259
2022-08-01,PRD00102,WH-KOL,486,177,70,21,295
2022-08-01,PRD00533,WH-BLR,692,50,20,28,66
2022-08-01,PRD00046,WH-HYD,85,152,60,17,88
2022-08-01,PRD00606,WH-BLR,20,106,42,3,92
2022-08-01,PRD00642,WH-CHN,345,116,46,4,59
2022-08-01,PRD00760,WH-MUM,192,135,54,28,95
2022-08-01,PRD00044,WH-CHN,596,92,36,9,82
2022-08-01,PRD00695,WH-DEL,71,132,52,23,212
2022-08-01,PRD00279,WH-KOL,368,149,59,22,10
2022-08-01,PRD00358,WH-KOL,228,191,76,27,126
2022-08-01,PRD00145,WH-MUM,247,69,27,26,170
2022-08-01,PRD00624,WH-CHN,506,56,22,14,22
2022-08-01,PRD00621,WH-BLR,690,81,32,11,261
2022-08-01,PRD00299,WH-CHN,620,168,67,3,76
2022-08-01,PRD00662,WH-HYD,461,87,34,25,232
2022-08-01,PRD00432,WH-HYD,312,100,40,26,36
2022-08-01,PRD00272,WH-CHN,334,197,78,6,55
2022-08-01,PRD00503,WH-DEL,240,92,36,28,140
2022-08-01,PRD00055,WH-KOL,444,163,65,11,161
2022-08-01,PRD00206,WH-KOL,532,66,26,3,5
2022-08-01,PRD00709,WH-MUM,34,106,42,18,136
2022-08-01,PRD00568,WH-KOL,597,75,30,17,6
2022-08-01,PRD00387,WH-CHN,779,174,69,16,279
2022-08-01,PRD00246,WH-MUM,573,104,41,6,226
2022-08-01,PRD00345,WH-CHN,516,161,64,6,167
2022-08-01,PRD00666,WH-CHN,680,52,20,15,62
2022-08-01,PRD00361,WH-CHN,72,167,66,17,200
2022-08-01,PRD00053,WH-HYD,565,179,71,20,201
2022-08-01,PRD00472,WH-HYD,340,123,49,18,283
2022-08-01,PRD00652,WH-CHN,516,102,40,19,13
2022-09-01,PRD00675,WH-BLR,579,98,39,22,265
2022-09-01,PRD00634,WH-KOL,456,149,59,15,232
2022-09-01,PRD00205,WH-DEL,0,98,39,23,247
2022-09-01,PRD00012,WH-DEL,587,184,73,4,47
2022-09-01,PRD00177,WH-KOL,489,61,24,9,207
2022-09-01,PRD00144,WH-CHN,578,132,52,25,152
2022-09-01,PRD00454,WH-DEL,775,65,26,27,118
2022-09-01,PRD00147,WH-DEL,115,106,42,14,296
2022-09-01,PRD00740,WH-MUM,456,170,68,29,40
2022-09-01,PRD00511,WH-CHN,116,108,43,25,22
2022-09-01,PRD00575,WH-BLR,104,90,36,14,77
2022-09-01,PRD00009,WH-HYD,350,61,24,10,219
2022-09-01,PRD00528,WH-MUM,562,122,48,5,28
2022-09-01,PRD00750,WH-CHN,724,168,67,26,168
2022-09-01,PRD00469,WH-DEL,798,168,67,27,213
2022-09-01,PRD00412,WH-DEL,453,187,74,7,135
2022-09-01,PRD00796,WH-HYD,750,159,63,22,229
2022-09-01,PRD00213,WH-MUM,629,167,66,8,85
2022-09-01,PRD00123,WH-DEL,198,157,62,23,94
2022-09-01,PRD00448,WH-KOL,704,105,42,8,72
2022-09-01,PRD00168,WH-CHN,636,125,50,28,216
2022-09-01,PRD00339,WH-CHN,29,91,36,24,142
2022-09-01,PRD00620,WH-KOL,651,94,37,13,292
2022-09-01,PRD00659,WH-MUM,592,70,28,3,163
2022-09-01,PRD00338,WH-CHN,13,74,29,5,240
2022-09-01,PRD00614,WH-CHN,459,127,50,29,194
2022-09-01,PRD00768,WH-CHN,603,50,20,25,251
2022-09-01,PRD00555,WH-KOL,293,152,60,14,106
2022-09-01,PRD00050,WH-CHN,723,143,57,25,115
2022-09-01,PRD00485,WH-CHN,121,129,51,18,51
2022-09-01,PRD00067,WH-MUM,647,96,38,27,216
2022-09-01,PRD00135,WH-BLR,338,192,76,18,73
2022-09-01,PRD00396,WH-MUM,88,126,50,22,277
2022-09-01,PRD00366,WH-HYD,260,152,60,5,37
2022-09-01,PRD00482,WH-MUM,413,110,44,26,120
2022-09-01,PRD00297,WH-KOL,782,129,51,15,261
2022-09-01,PRD00435,WH-MUM,0,141,56,10,184
2022-09-01,PRD00416,WH-KOL,477,67,26,20,259
2022-09-01,PRD00643,WH-CHN,749,197,78,3,5
2022-09-01,PRD00513,WH-DEL,452,151,60,20,135
2022-09-01,PRD00429,WH-BLR,270,90,36,26,291
2022-09-01,PRD00616,WH-DEL,189,68,27,24,51
2022-09-01,PRD00724,WH-BLR,548,166,66,25,33
2022-09-01,PRD00745,WH-KOL,431,153,61,9,49
2022-09-01,PRD00473,WH-DEL,415,90,36,23,262
2022-09-01,PRD00187,WH-HYD,723,113,45,9,22
2022-09-01,PRD00506,WH-MUM,56,81,32,17,224
2022-09-01,PRD00538,WH-DEL,358,199,79,10,129
2022-09-01,PRD00244,WH-DEL,454,197,78,25,6
2022-09-01,PRD00670,WH-KOL,716,59,23,18,31
2022-09-01,PRD00076,WH-BLR,240,97,38,22,143
2022-09-01,PRD00526,WH-CHN,229,84,33,9,137
2022-09-01,PRD00742,WH-DEL,684,112,44,14,79
2022-09-01,PRD00728,WH-BLR,79,157,62,19,108
2022-09-01,PRD00295,WH-CHN,469,151,60,26,262
2022-09-01,PRD00105,WH-BLR,574,152,60,24,176
2022-09-01,PRD00392,WH-HYD,490,76,30,4,248
2022-09-01,PRD00585,WH-BLR,547,190,76,9,181
2022-09-01,PRD00225,WH-HYD,253,175,70,14,15
2022-09-01,PRD00103,WH-MUM,783,150,60,14,85
2022-09-01,PRD00180,WH-KOL,738,143,57,11,231
2022-09-01,PRD00223,WH-MUM,284,106,42,24,135
2022-09-01,PRD00563,WH-HYD,425,163,65,14,298
2022-09-01,PRD00631,WH-MUM,83,117,46,25,240
2022-09-01,PRD00780,WH-DEL,493,112,44,18,80
2022-09-01,PRD00233,WH-MUM,738,50,20,19,82
2022-09-01,PRD00682,WH-MUM,492,179,71,19,140
2022-09-01,PRD00107,WH-CHN,776,180,72,19,27
2022-09-01,PRD00611,WH-DEL,584,137,54,21,163
2022-09-01,PRD00202,WH-BLR,437,183,73,14,28
2022-09-01,PRD00382,WH-CHN,558,151,60,27,88
2022-09-01,PRD00797,WH-DEL,141,77,30,19,243
2022-09-01,PRD00562,WH-CHN,330,176,70,29,278
2022-09-01,PRD00265,WH-DEL,148,120,48,25,115
2022-09-01,PRD00240,WH-HYD,555,96,38,26,10
2022-09-01,PRD00218,WH-DEL,471,156,62,18,119
2022-09-01,PRD00571,WH-DEL,745,132,52,14,126
2022-09-01,PRD00590,WH-HYD,105,93,37,26,164
2022-09-01,PRD00561,WH-MUM,247,84,33,22,202
2022-09-01,PRD00149,WH-DEL,208,51,20,8,185
2022-09-01,PRD00767,WH-KOL,515,86,34,15,218
2022-09-01,PRD00150,WH-CHN,172,118,47,21,242
2022-09-01,PRD00386,WH-CHN,735,157,62,20,125
2022-09-01,PRD00277,WH-CHN,760,116,46,26,31
2022-09-01,PRD00553,WH-HYD,112,162,64,16,264
2022-09-01,PRD00352,WH-CHN,469,76,30,29,263
2022-09-01,PRD00775,WH-CHN,326,117,46,24,170
2022-09-01,PRD00658,WH-BLR,625,65,26,17,265
2022-09-01,PRD00340,WH-KOL,73,61,24,4,125
2022-09-01,PRD00487,WH-HYD,520,119,47,6,169
2022-09-01,PRD00047,WH-DEL,698,171,68,20,200
2022-09-01,PRD00722,WH-HYD,118,59,23,10,218
2022-09-01,PRD00101,WH-HYD,763,186,74,21,157
2022-09-01,PRD00397,WH-CHN,629,185,74,21,28
2022-09-01,PRD00191,WH-BLR,752,198,79,12,263
2022-09-01,PRD00623,WH-CHN,666,145,58,6,11
2022-09-01,PRD00043,WH-MUM,769,80,32,24,65
2022-09-01,PRD00331,WH-KOL,586,156,62,22,129
2022-09-01,PRD00596,WH-HYD,213,104,41,29,17
2022-09-01,PRD00088,WH-KOL,707,53,21,23,141
2022-09-01,PRD00422,WH-BLR,732,62,24,4,248
2022-09-01,PRD00255,WH-KOL,597,162,64,9,176
2022-09-01,PRD00024,WH-MUM,72,149,59,29,227
2022-09-01,PRD00273,WH-HYD,223,150,60,7,232
2022-09-01,PRD00744,WH-HYD,60,122,48,22,284
2022-09-01,PRD00661,WH-KOL,560,175,70,18,297
2022-09-01,PRD00541,WH-DEL,397,101,40,24,109
2022-09-01,PRD00733,WH-KOL,72,61,24,28,182
2022-09-01,PRD00349,WH-MUM,224,81,32,25,209
2022-09-01,PRD00574,WH-HYD,427,186,74,29,197
2022-09-01,PRD00198,WH-BLR,773,126,50,8,210
2022-09-01,PRD00010,WH-HYD,539,176,70,14,188
2022-09-01,PRD00286,WH-DEL,694,125,50,23,183
2022-09-01,PRD00461,WH-MUM,592,113,45,15,271
2022-09-01,PRD00293,WH-CHN,472,182,72,12,181
2022-09-01,PRD00748,WH-BLR,655,132,52,19,246
2022-09-01,PRD00437,WH-BLR,162,84,33,5,137
2022-09-01,PRD00098,WH-HYD,321,65,26,10,291
2022-09-01,PRD00219,WH-DEL,308,98,39,13,160
2022-09-01,PRD00486,WH-KOL,160,81,32,24,31
2022-09-01,PRD00576,WH-KOL,745,170,68,15,243
2022-09-01,PRD00241,WH-CHN,509,93,37,5,243
2022-09-01,PRD00794,WH-DEL,526,137,54,16,16
2022-09-01,PRD00488,WH-BLR,111,192,76,18,79
2022-09-01,PRD00019,WH-BLR,132,144,57,18,54
2022-09-01,PRD00368,WH-DEL,164,74,29,19,120
2022-09-01,PRD00452,WH-HYD,355,188,75,10,77
2022-09-01,PRD00143,WH-DEL,404,160,64,3,197
2022-09-01,PRD00600,WH-HYD,522,154,61,28,56
2022-09-01,PRD00415,WH-HYD,745,143,57,6,182
2022-09-01,PRD00737,WH-HYD,339,67,26,16,12
2022-09-01,PRD00678,WH-DEL,610,89,35,17,144
2022-09-01,PRD00758,WH-BLR,389,58,23,28,272
2022-09-01,PRD00646,WH-CHN,789,69,27,10,24
2022-09-01,PRD00455,WH-BLR,197,178,71,8,19
2022-09-01,PRD00153,WH-HYD,357,139,55,19,213
2022-09-01,PRD00684,WH-BLR,778,165,66,5,205
2022-09-01,PRD00430,WH-BLR,443,98,39,25,221
2022-09-01,PRD00660,WH-MUM,193,56,22,14,293
2022-09-01,PRD00069,WH-CHN,611,75,30,11,171
2022-09-01,PRD00690,WH-BLR,505,181,72,27,227
2022-09-01,PRD00390,WH-DEL,603,163,65,29,241
2022-09-01,PRD00560,WH-HYD,527,138,55,27,220
2022-09-01,PRD00183,WH-DEL,604,96,38,26,243
2022-09-01,PRD00608,WH-BLR,379,97,38,29,176
2022-09-01,PRD00243,WH-KOL,562,75,30,26,145
2022-09-01,PRD00739,WH-MUM,761,64,25,28,47
2022-09-01,PRD00788,WH-BLR,666,69,27,28,173
2022-09-01,PRD00317,WH-DEL,716,198,79,11,156
2022-09-01,PRD00266,WH-DEL,290,60,24,17,103
2022-09-01,PRD00100,WH-CHN,99,106,42,14,55
2022-09-01,PRD00257,WH-MUM,273,114,45,21,296
2022-09-01,PRD00497,WH-DEL,380,71,28,6,94
2022-09-01,PRD00720,WH-HYD,781,121,48,6,101
2022-09-01,PRD00449,WH-CHN,368,147,58,9,229
2022-09-01,PRD00477,WH-DEL,220,76,30,4,188
2022-09-01,PRD00071,WH-MUM,41,166,66,19,151
2022-09-01,PRD00747,WH-KOL,524,181,72,24,24
2022-09-01,PRD00347,WH-MUM,754,104,41,8,242
2022-09-01,PRD00082,WH-HYD,242,51,20,29,137
2022-09-01,PRD00132,WH-KOL,694,52,20,10,253
2022-09-01,PRD00172,WH-CHN,295,113,45,21,5
2022-09-01,PRD00579,WH-DEL,93,140,56,17,126
2022-09-01,PRD00489,WH-KOL,222,185,74,25,54
2022-09-01,PRD00793,WH-BLR,471,60,24,29,97
2022-09-01,PRD00762,WH-HYD,480,118,47,14,110
2022-09-01,PRD00439,WH-MUM,763,91,36,25,192
2022-09-01,PRD00126,WH-DEL,126,137,54,18,39
2022-09-01,PRD00628,WH-CHN,328,168,67,17,118
2022-09-01,PRD00014,WH-CHN,524,80,32,11,64
2022-09-01,PRD00669,WH-CHN,37,125,50,17,8
2022-09-01,PRD00142,WH-HYD,716,67,26,28,253
2022-09-01,PRD00770,WH-BLR,43,198,79,4,249
2022-09-01,PRD00534,WH-HYD,37,154,61,26,13
2022-09-01,PRD00527,WH-CHN,771,163,65,14,101
2022-09-01,PRD00305,WH-BLR,148,154,61,21,212
2022-09-01,PRD00481,WH-KOL,592,187,74,9,147
2022-09-01,PRD00665,WH-BLR,195,71,28,14,144
2022-09-01,PRD00083,WH-BLR,741,172,68,6,101
2022-09-01,PRD00425,WH-HYD,353,158,63,4,110
2022-09-01,PRD00081,WH-MUM,504,164,65,29,96
2022-09-01,PRD00084,WH-HYD,205,128,51,9,258
2022-09-01,PRD00369,WH-DEL,166,112,44,13,115
2022-09-01,PRD00650,WH-CHN,515,163,65,7,286
2022-09-01,PRD00610,WH-DEL,446,182,72,17,61
2022-09-01,PRD00325,WH-MUM,627,113,45,27,170
2022-09-01,PRD00161,WH-BLR,212,159,63,5,86
2022-09-01,PRD00013,WH-HYD,403,78,31,12,224
2022-09-01,PRD00195,WH-CHN,473,132,52,27,160
2022-09-01,PRD00288,WH-CHN,203,125,50,23,16
2022-09-01,PRD00710,WH-KOL,2,145,58,10,282
2022-09-01,PRD00192,WH-DEL,7,155,62,4,263
2022-09-01,PRD00283,WH-CHN,271,127,50,16,252
2022-09-01,PRD00095,WH-KOL,113,52,20,5,117
2022-09-01,PRD00018,WH-DEL,427,58,23,16,217
2022-09-01,PRD00691,WH-HYD,7,132,52,6,179
2022-09-01,PRD00216,WH-DEL,540,157,62,23,89
2022-09-01,PRD00676,WH-MUM,125,130,52,15,109
2022-09-01,PRD00329,WH-MUM,437,193,77,3,107
2022-09-01,PRD00493,WH-MUM,515,119,47,23,151
2022-09-01,PRD00182,WH-HYD,478,147,58,20,236
2022-09-01,PRD00423,WH-MUM,503,68,27,10,128
2022-09-01,PRD00217,WH-DEL,598,117,46,24,179
2022-09-01,PRD00402,WH-MUM,761,168,67,27,219
2022-09-01,PRD00141,WH-KOL,305,110,44,9,82
2022-09-01,PRD00515,WH-MUM,359,53,21,24,134
2022-09-01,PRD00139,WH-DEL,322,187,74,12,42
2022-09-01,PRD00532,WH-MUM,687,110,44,22,90
2022-09-01,PRD00321,WH-DEL,615,192,76,16,184
2022-09-01,PRD00401,WH-HYD,669,100,40,18,7
2022-09-01,PRD00173,WH-BLR,537,92,36,4,70
2022-09-01,PRD00409,WH-HYD,14,183,73,11,53
2022-09-01,PRD00028,WH-CHN,297,94,37,23,265
2022-09-01,PRD00212,WH-KOL,285,167,66,5,27
2022-09-01,PRD00370,WH-KOL,469,158,63,22,256
2022-09-01,PRD00543,WH-MUM,478,76,30,19,234
2022-09-01,PRD00204,WH-BLR,633,75,30,21,53
2022-09-01,PRD00761,WH-CHN,316,145,58,21,219
2022-09-01,PRD00570,WH-BLR,251,60,24,13,249
2022-09-01,PRD00451,WH-HYD,228,153,61,27,255
2022-09-01,PRD00146,WH-BLR,557,51,20,11,217
2022-09-01,PRD00671,WH-HYD,456,125,50,20,213
2022-09-01,PRD00031,WH-MUM,747,112,44,28,131
2022-09-01,PRD00582,WH-HYD,637,83,33,21,38
2022-09-01,PRD00125,WH-HYD,198,171,68,13,73
2022-09-01,PRD00723,WH-MUM,555,110,44,18,209
2022-09-01,PRD00167,WH-CHN,200,170,68,14,129
2022-09-01,PRD00573,WH-KOL,240,74,29,21,255
2022-09-01,PRD00359,WH-KOL,574,102,40,8,251
2022-09-01,PRD00385,WH-KOL,694,142,56,6,270
2022-09-01,PRD00174,WH-BLR,391,191,76,29,200
2022-09-01,PRD00232,WH-DEL,28,186,74,27,92
2022-09-01,PRD00294,WH-BLR,133,130,52,6,31
2022-09-01,PRD00713,WH-BLR,647,195,78,8,212
2022-09-01,PRD00525,WH-KOL,278,181,72,17,13
2022-09-01,PRD00376,WH-KOL,125,76,30,15,33
2022-09-01,PRD00073,WH-KOL,631,92,36,18,42
2022-09-01,PRD00577,WH-CHN,53,73,29,17,146
2022-09-01,PRD00464,WH-KOL,178,101,40,8,112
2022-09-01,PRD00688,WH-MUM,523,86,34,5,111
2022-09-01,PRD00530,WH-KOL,591,118,47,17,134
2022-09-01,PRD00627,WH-MUM,254,144,57,20,157
2022-09-01,PRD00687,WH-MUM,634,171,68,10,30
2022-09-01,PRD00075,WH-CHN,24,191,76,11,126
2022-09-01,PRD00705,WH-HYD,397,194,77,11,96
